prompt_len,code_len,ast_nodes,avg_complexity,mean_logprob,confidence,failed
65,53,16,2.0,-0.11218267500521303,0.47198370706418163,0
77,57,19,2.0,-0.0207400105239744,0.49481518322090373,1
83,316,0,0.0,-0.08778272608011134,0.4780684000612631,1
73,369,90,3.0,-0.03648569502635108,0.4908795879831874,0
65,56,19,1.0,-0.2282836220493234,0.443175656284491,1
61,63,24,3.0,-0.07941269757941087,0.4801572524957056,0
61,737,0,0.0,-0.04091537503600262,0.4897725829837482,1
66,73,15,1.0,-0.06495826418880746,0.4837661418846838,1
118,510,198,5.0,-0.05218191102438853,0.48695748162205066,1
89,899,0,0.0,-0.12214240933544221,0.4695023039133417,1
83,78,16,2.0,-0.05735191920319153,0.48566594899813653,1
79,121,30,2.0,-0.05167307886593875,0.4870846039465044,1
92,127,50,2.0,-0.07784843141735646,0.4805477151705467,0
112,89,19,1.0,-0.17577783787526088,0.4561683411179396,1
51,62,16,1.0,-0.05220061761348305,0.4869528081580445,0
42,96,24,1.0,-0.11085299828974476,0.4723150948591834,0
91,49,17,1.0,-0.02798230595773906,0.4930048799416993,0
66,43,14,1.0,-0.03182227874323724,0.49204510160177123,1
68,73,22,3.0,-0.09112079370535753,0.47723555049461147,0
66,61,19,1.0,-0.04654742527327436,0.48836524432185213,0
82,389,79,5.0,-0.05521587135836743,0.4861995382109006,0
100,731,0,0.0,-0.06554304345152592,0.4836201025711945,1
126,77,18,1.0,-0.08359162867719583,0.47911425311605416,1
91,142,33,3.0,-0.051010660739420614,0.4872500993916789,1
73,71,21,1.0,-0.08418227516302876,0.47896685096576386,1
75,762,157,2.5,-0.08151014133300852,0.47963373937358356,1
70,548,185,1.5,-0.05514704958483348,0.48621673056331044,1
96,77,21,1.0,-0.05652503904423384,0.48587250157933337,0
48,322,39,1.0,-0.08662595606109579,0.47835704345597757,0
84,152,41,4.0,-0.09318382217792383,0.4767208868324691,1
86,266,57,4.0,-0.10654677226920985,0.4733884771474898,1
65,512,42,2.0,-0.08272705601234041,0.4793300230259719,1
80,312,87,4.0,-0.02012856733745426,0.4949680280603094,1
145,459,126,4.0,-0.1215042321970436,0.4696612577116558,1
62,88,20,1.0,-0.027913877000133407,0.49302198384093565,1
83,60,14,1.0,-0.07985404328770074,0.48004709080825203,1
103,73,13,1.0,-0.0775581248818753,0.4806201823636473,1
52,1005,0,0.0,-0.17169813834497105,0.45718060763283913,1
61,65,28,2.0,-0.023594020857738228,0.4941017684009193,0
50,50,10,1.0,-0.10972017460231125,0.47259744134861525,0
77,71,20,2.0,-0.11385052309837139,0.47156807367360803,1
83,66,28,2.0,-0.06552327818429428,0.48362503858655853,1
57,33,12,1.0,-0.07192378492219872,0.48202680109420487,0
60,53,10,1.0,-0.09011420405348712,0.4774866820058658,1
72,57,20,1.0,-0.012508646929448685,0.49687287904160504,1
66,132,41,3.0,-0.05880203474606666,0.485303725653094,0
75,136,30,1.0,-0.13678153436979415,0.46585783083866367,1
60,117,20,3.0,-0.059848761068158396,0.48504227419079743,0
102,246,82,4.0,-0.06194312130817341,0.4845191692879161,1
83,164,50,3.0,-0.04587136698768002,0.4885341686991907,0
115,645,116,1.0,-0.1510108012772912,0.4623188799909215,0
